Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
376,Joakim Noah\noahjo01,C,33,MEM,42,1,693,7.9,15.3,0.516,0,0.1,0,7.9,15.2,0.519,5.6,7.8,0.716,4.2,12.9,17.1,6.4,1.4,2.2,3.6,6.9,21.4
377,Nerlens Noel\noelne01,C,24,OKC,77,2,1055,7.2,12.2,0.587,0,0,,7.2,12.2,0.587,2.4,3.5,0.684,5.6,8.8,14.4,2,2.9,4.2,2.1,7.3,16.7
378,Dirk Nowitzki\nowitdi01,PF,40,DAL,51,20,795,8.2,22.9,0.359,3.9,12.5,0.312,4.3,10.4,0.415,2.4,3.1,0.78,0.3,9.3,9.6,2.1,0.5,1.1,1.1,4.6,22.8
379,Frank Ntilikina\ntilila01,PG,20,NYK,43,16,904,5.1,15,0.337,1.8,6.1,0.287,3.3,8.9,0.371,1.2,1.6,0.767,0.6,4,4.6,6.5,1.6,0.7,3,5.5,13.1
380,James Nunnally\nunnaja01,SF,28,TOT,15,0,102,5.7,16.1,0.353,3.8,11.8,0.32,1.9,4.3,0.444,1.9,1.9,1,0,2.4,2.4,3.3,0.5,0,0.5,4.7,17.1
380,James Nunnally\nunnaja01,SF,28,MIN,13,0,64,6.7,15.7,0.429,3.7,9.7,0.385,3,6,0.5,3,3,1,0,3,3,3.7,0.7,0,0.7,3,20.2
380,James Nunnally\nunnaja01,SF,28,HOU,2,0,38,3.9,16.8,0.231,3.9,15.5,0.25,0,1.3,0,0,0,,0,1.3,1.3,2.6,0,0,0,7.7,11.6
381,Jusuf Nurkić\nurkiju01,C,24,POR,72,72,1974,10.3,20.3,0.508,0.1,0.7,0.103,10.2,19.6,0.523,6.9,9,0.773,6,12.4,18.4,5.7,1.7,2.5,4.1,6.1,27.6
382,David Nwaba\nwabada01,SG,26,CLE,51,14,984,6.4,13.2,0.481,1.2,3.8,0.32,5.1,9.4,0.545,2.9,4.3,0.682,2.1,6.2,8.2,2.7,1.8,0.9,1.5,5.4,16.9
383,Royce O'Neale\onealro01,SF,25,UTA,82,16,1671,4.7,9.8,0.475,1.9,5,0.386,2.7,4.8,0.569,0.9,1.2,0.762,0.6,7.5,8.2,3.6,1.5,0.7,2,4.9,12.2
384,Kyle O'Quinn\oquinky01,C,28,IND,45,3,371,9.1,17.9,0.507,0.1,1.6,0.083,9,16.3,0.548,2.2,2.8,0.81,3.8,11.9,15.7,7.4,1.2,3.3,4.1,9,20.6
385,Semi Ojeleye\ojelese01,PF,24,BOS,56,3,594,5.4,12.8,0.424,2.3,7.2,0.315,3.2,5.6,0.565,1.9,3.2,0.615,1.9,5,7,1.9,0.8,0.3,1.5,3.5,15.1
386,Jahlil Okafor\okafoja01,C,23,NOP,59,24,935,10.5,18,0.586,0,0.2,0.2,10.5,17.7,0.591,2.9,4.4,0.663,4.1,9.7,13.8,2,0.7,2,2.6,4.8,24.1
387,Elie Okobo\okoboel01,PG,21,PHO,53,16,958,5.7,14.5,0.393,1.9,6.6,0.295,3.7,7.9,0.475,1.8,2.3,0.787,0.6,4.3,4.9,6.3,1.6,0.3,3.4,5.4,15.2
388,Josh Okogie\okogijo01,SG,20,MIN,74,52,1757,5.3,13.9,0.386,1.6,5.9,0.279,3.7,8,0.464,3.2,4.4,0.728,1.1,4.8,5.9,2.5,2.4,0.9,1.7,4.5,15.5
389,Victor Oladipo\oladivi01,SG,26,IND,36,36,1147,10.6,25.1,0.423,3.2,9.2,0.343,7.5,15.9,0.47,4.4,6,0.73,0.9,7.7,8.6,7.9,2.6,0.5,3.5,3.1,28.8
390,Kelly Olynyk\olynyke01,PF,27,MIA,79,36,1812,7,15.2,0.463,3,8.6,0.354,4,6.6,0.604,4.1,5,0.822,1.9,8.2,10.1,3.8,1.4,1,3.1,4.9,21.2
391,Cedi Osman\osmande01,SF,23,CLE,76,75,2444,7.3,17.2,0.427,2.6,7.6,0.348,4.7,9.6,0.489,2.9,3.7,0.779,0.9,6.3,7.3,4,1.2,0.2,2.3,4,20.1
392,Kelly Oubre Jr.\oubreke01,SF,23,TOT,69,19,1935,9.2,20.7,0.445,2.7,8.3,0.32,6.6,12.4,0.53,4.6,6,0.775,1.7,6.2,8,2.1,2.1,1.5,2.5,4.5,25.8
392,Kelly Oubre Jr.\oubreke01,SF,23,WAS,29,7,755,8.3,19.1,0.433,2.6,8.3,0.311,5.7,10.9,0.526,4.3,5.3,0.8,1.5,6.6,8.1,1.3,1.7,1.3,1.9,4.5,23.4
392,Kelly Oubre Jr.\oubreke01,SF,23,PHO,40,12,1180,9.8,21.7,0.453,2.7,8.3,0.325,7.1,13.4,0.532,4.9,6.4,0.761,1.9,6,7.9,2.6,2.3,1.6,3,4.5,27.3
393,Zaza Pachulia\pachuza01,C,34,DET,68,3,878,4.8,10.8,0.44,0,0.2,0,4.8,10.6,0.45,5.4,7,0.782,5.6,9.3,14.9,5.1,1.7,1,3.2,8.5,15
394,Jabari Parker\parkeja01,PF,23,TOT,64,17,1724,10.3,20.9,0.493,1.7,5.4,0.313,8.6,15.4,0.556,3.7,5.1,0.712,2.2,9.5,11.7,4.2,1.3,0.8,4.2,4,25.9
394,Jabari Parker\parkeja01,PF,23,CHI,39,17,1042,10.2,21.6,0.474,1.7,5.3,0.325,8.5,16.3,0.523,3.7,5,0.731,1.9,9.3,11.2,3.9,1.1,0.7,3.9,4,25.9
394,Jabari Parker\parkeja01,PF,23,WAS,25,0,682,10.3,19.8,0.523,1.7,5.6,0.296,8.7,14.2,0.613,3.6,5.3,0.684,2.6,9.9,12.5,4.7,1.6,1.1,4.7,4,26
395,Tony Parker\parketo01,PG,36,CHO,56,0,1003,10.3,22.4,0.46,0.6,2.5,0.255,9.7,20,0.485,4.4,6,0.734,0.7,3.3,4,10,1,0.3,3.6,2.6,25.7
396,Chandler Parsons\parsoch01,SF,30,MEM,25,3,496,6.8,18.2,0.374,2.9,9.4,0.309,3.9,8.8,0.443,2.2,2.5,0.88,0.4,6.6,7,4.3,1.9,0.5,3.2,4.5,18.7
397,Patrick Patterson\pattepa01,PF,29,OKC,63,5,861,4.4,11.9,0.374,2.5,7.4,0.336,2,4.4,0.439,1,1.6,0.633,2.3,5.7,8,1.7,0.9,0.7,1.2,2.5,12.4
398,Justin Patton\pattoju01,C,21,PHI,3,0,21,4.5,15.7,0.286,0,4.5,0,4.5,11.2,0.4,2.2,4.5,0.5,4.5,9,13.5,6.7,4.5,0,0,11.2,11.2
399,Chris Paul\paulch01,PG,33,HOU,58,58,1857,8,19,0.419,3.4,9.4,0.358,4.6,9.6,0.479,4.6,5.4,0.862,1,6,7,12.5,3,0.5,4,3.9,23.9
400,Cameron Payne\payneca01,PG,24,TOT,40,13,712,6.6,15.3,0.43,1.7,5.8,0.298,4.9,9.5,0.511,2.3,2.8,0.805,0.9,4,4.9,7.3,1.9,0.6,3.1,4.4,17.1
400,Cameron Payne\payneca01,PG,24,CHI,31,12,536,6.2,15.2,0.411,1.4,5.3,0.271,4.8,9.9,0.486,2,2.3,0.88,0.9,3.9,4.8,7.5,1.8,0.5,3.1,4.4,15.9
400,Cameron Payne\payneca01,PG,24,CLE,9,1,176,7.6,15.5,0.491,2.5,7.1,0.36,5.1,8.5,0.6,3.1,4.5,0.688,0.8,4.5,5.4,6.5,2.3,0.8,3.1,4.2,20.9
401,Elfrid Payton\paytoel01,PG,24,NOP,42,42,1250,6.7,15.3,0.434,1.2,3.9,0.314,5.4,11.4,0.476,2,2.8,0.743,1.8,6.4,8.2,11.9,1.6,0.6,4.2,3,16.6
402,Gary Payton II\paytoga02,PG,26,WAS,3,0,16,14.8,23.7,0.625,3,5.9,0.5,11.8,17.8,0.667,0,0,,3,3,5.9,11.8,8.9,3,3,5.9,32.6
403,Theo Pinson\pinsoth01,SG,23,BRK,18,0,211,5.6,16.5,0.342,2.7,10.4,0.261,2.9,6.1,0.481,4.3,5,0.864,0.9,7.2,8.1,4.7,1.4,0,4.1,3.4,18.3
404,Mason Plumlee\plumlma01,C,28,DEN,82,17,1731,7.4,12.5,0.593,0.1,0.3,0.2,7.4,12.3,0.602,3.1,5.6,0.561,4.7,10.2,14.9,6.9,1.9,2.2,3.6,7.2,18.1
405,Miles Plumlee\plumlmi01,C,30,ATL,18,0,173,8.5,12.8,0.667,0,0,,8.5,12.8,0.667,4.3,8,0.533,4.3,6.1,10.4,4.5,1.6,1.1,2.7,3.7,21.4
406,Jakob Poeltl\poeltja01,C,23,SAS,77,24,1273,7.2,11.1,0.645,0,0,,7.2,11.1,0.645,1.9,3.5,0.533,6.8,8.9,15.7,3.6,1.1,2.6,1.8,4.8,16.2
407,Quincy Pondexter\pondequ01,SF,30,SAS,53,0,292,4.9,9.7,0.5,1,3,0.333,3.8,6.7,0.575,5.7,7,0.81,1.3,6.4,7.7,4,1.8,0.2,2.2,4,16.4
408,Otto Porter\porteot01,SF,25,TOT,56,43,1683,8.5,18.2,0.465,2.9,7.3,0.406,5.5,11,0.504,2.2,2.7,0.813,1.5,7.4,8.9,3.4,2.3,0.9,1.8,3.1,22.1
408,Otto Porter\porteot01,SF,25,WAS,41,28,1191,8,17.6,0.457,2.6,7,0.369,5.4,10.6,0.515,1.9,2.5,0.766,1.6,7.6,9.2,3.2,2.5,0.9,1.6,3.1,20.6
408,Otto Porter\porteot01,SF,25,CHI,15,15,492,9.6,19.8,0.483,3.8,7.9,0.488,5.7,11.9,0.479,2.9,3.2,0.906,1.4,6.8,8.2,3.9,1.8,0.9,2.5,2.9,25.8
409,Bobby Portis\portibo01,PF,23,TOT,50,28,1299,10.3,23.1,0.444,2.8,7,0.393,7.5,16.1,0.467,2.8,3.6,0.794,4,10.8,14.8,2.7,1.3,0.7,2.7,5.3,26.1
409,Bobby Portis\portibo01,PF,23,CHI,22,6,531,11.1,24.8,0.45,2.5,6.6,0.375,8.7,18.2,0.477,3.6,4.6,0.78,4.2,10.5,14.7,2.6,1,0.7,2.6,5.6,28.3
409,Bobby Portis\portibo01,PF,23,WAS,28,22,768,9.7,22,0.44,3,7.3,0.403,6.7,14.7,0.458,2.3,2.9,0.809,3.9,11,14.9,2.7,1.5,0.7,2.8,5.2,24.7
410,Dwight Powell\poweldw01,C,27,DAL,77,22,1662,8.5,14.2,0.597,1.1,3.7,0.307,7.3,10.5,0.699,5.7,7.4,0.772,4.1,7.9,12,3.3,1.3,1.5,2,5.9,23.8
411,Norman Powell\powelno01,SG,25,TOR,60,3,1126,8.2,17,0.483,2.9,7.2,0.4,5.3,9.8,0.543,2.6,3.2,0.827,0.7,5.2,5.9,3.9,1.7,0.6,2.8,4.1,22
412,Alex Poythress\poythal01,PF,25,ATL,21,1,305,6.1,12.3,0.494,1.4,3.5,0.391,4.7,8.8,0.534,2.7,4.4,0.621,4.4,7.1,11.5,2.6,0.6,1.5,2,7.1,16.2
413,Zhou Qi\qizh01,PF,23,HOU,1,0,1,49.1,49.1,1,0,0,,49.1,49.1,1,0,0,,0,0,0,0,0,0,0,0,98.1
414,Ivan Rabb\rabbiv01,PF,21,MEM,49,13,721,8,14.6,0.547,0.2,1,0.2,7.8,13.6,0.574,3.4,4.8,0.71,4.8,9.4,14.2,3.7,1.2,1,2.4,6.2,19.6
415,Chasson Randle\randlch01,PG,25,WAS,49,2,743,5.8,13.8,0.419,2.9,7.3,0.4,2.9,6.5,0.441,2.7,4,0.694,0.6,2.9,3.6,6.2,1.6,0.2,2.7,5.8,17.3
416,Julius Randle\randlju01,PF,24,NOP,73,49,2232,11.9,22.7,0.524,1.4,4.1,0.344,10.5,18.6,0.564,7.4,10.1,0.731,3.4,9.8,13.2,4.8,1.1,0.9,4.3,5.1,32.6
417,J.J. Redick\redicjj01,SG,34,PHI,76,63,2379,9,20.4,0.44,4.8,12,0.397,4.2,8.4,0.502,4.5,5.1,0.894,0.4,3.3,3.7,4.1,0.6,0.3,2,2.6,27.2
418,Davon Reed\reedda01,SG,23,IND,10,0,47,5.2,12.5,0.417,2.1,4.2,0.5,3.1,8.3,0.375,0,0,,2.1,4.2,6.2,3.1,1,0,1,3.1,12.5
419,Cameron Reynolds\reynoca01,SG,23,MIN,19,0,259,6.1,14.4,0.423,3.9,9.4,0.412,2.2,5,0.444,1.5,1.7,0.889,0.7,5,5.7,2.4,1.1,0.4,0.9,4.8,17.6
420,Josh Richardson\richajo01,SG,25,MIA,73,73,2539,8.1,19.7,0.412,3.2,8.9,0.357,5,10.9,0.458,3.8,4.4,0.861,1,4,5.1,5.7,1.5,0.7,2.2,3.8,23.3
421,Malachi Richardson\richama01,SG,23,TOR,22,0,103,4.2,13.5,0.31,3.7,11.6,0.32,0.5,1.9,0.25,1.9,2.3,0.8,0.9,5.1,6,0,0.5,0,3.7,6,14
422,Austin Rivers\riverau01,SG,26,TOT,76,15,2028,5.5,13.7,0.406,2.5,7.8,0.318,3.1,5.9,0.522,1.2,2.3,0.526,0.6,3.3,3.9,4,1.1,0.5,1.6,4.9,14.8
422,Austin Rivers\riverau01,SG,26,WAS,29,2,683,5.3,13.5,0.392,2.3,7.3,0.311,3,6.1,0.489,1.7,3.2,0.543,0.7,4.2,4.9,4,1.2,0.7,2.5,5,14.6
422,Austin Rivers\riverau01,SG,26,HOU,47,13,1345,5.7,13.8,0.413,2.6,8.1,0.321,3.1,5.7,0.541,0.9,1.8,0.51,0.5,2.8,3.3,4,1.1,0.5,1.2,4.9,14.9
423,Devin Robinson\robinde01,SF,23,WAS,7,0,95,9.5,16,0.594,0,1,0,9.5,15,0.633,4.5,7,0.643,3,7,10,3,2,3,1,5.5,23.4
424,Duncan Robinson\robindu01,PF,24,MIA,15,1,161,5.5,14,0.391,3,10.6,0.286,2.4,3.3,0.727,1.2,1.8,0.667,0.6,5.2,5.8,1.5,1.5,0,1.2,3.3,15.2
425,Glenn Robinson III\robingl02,SF,25,DET,47,18,610,6,14.2,0.42,1.5,5,0.29,4.5,9.2,0.491,2.6,3.2,0.8,1.4,4.4,5.7,1.7,1.1,0.6,1.5,3.6,16
426,Jerome Robinson\robinje01,SG,21,LAC,33,0,320,6.5,16.2,0.4,2.7,8.4,0.316,3.8,7.8,0.491,0.9,1.3,0.667,0.4,5.6,6,2.8,1.6,0.4,1.9,6.8,16.5
427,Mitchell Robinson\robinmi01,C,20,NYK,66,19,1360,7.2,10.3,0.694,0,0,,7.2,10.3,0.694,2.9,4.8,0.6,6.3,8.7,15,1.3,1.8,5.7,1.2,7.7,17.2
428,Rajon Rondo\rondora01,PG,32,LAL,46,29,1369,5.9,14.7,0.405,1.7,4.8,0.359,4.2,9.9,0.428,0.8,1.2,0.639,1.2,7.1,8.3,12.5,1.9,0.2,4.3,3.4,14.4
429,Derrick Rose\rosede01,PG,30,MIN,51,13,1392,12.5,25.9,0.482,1.9,5,0.37,10.6,20.9,0.509,4.7,5.5,0.856,1.1,3.7,4.8,7.6,1.1,0.4,2.8,2,31.6
430,Terrence Ross\rosste01,SG,27,ORL,81,0,2150,10,23.4,0.428,4.9,12.9,0.383,5.1,10.5,0.484,2.9,3.3,0.875,0.6,5.8,6.4,3.1,1.6,0.7,2,2.7,27.8
431,Terry Rozier\roziete01,PG,24,BOS,79,14,1791,6.9,17.9,0.387,3.2,9.1,0.353,3.7,8.8,0.422,2,2.5,0.785,0.9,7.4,8.3,6.2,1.8,0.6,1.8,2.7,19
432,Ricky Rubio\rubiori01,PG,28,UTA,68,67,1899,7.4,18.4,0.404,2,6.4,0.311,5.4,12,0.454,4.9,5.7,0.855,0.8,5.3,6.1,10.5,2.3,0.3,4.5,4.5,21.8
433,D'Angelo Russell\russeda01,PG,22,BRK,81,81,2448,12.8,29.5,0.434,4.5,12.3,0.369,8.3,17.1,0.482,3.1,4,0.78,1,5.1,6.1,10.9,1.9,0.4,4.9,2.7,33.3
434,Domantas Sabonis\sabondo01,C,22,IND,74,5,1838,11,18.6,0.59,0.2,0.5,0.529,10.8,18.2,0.592,5.5,7.7,0.715,5,13.4,18.4,5.6,1.3,0.8,4.3,6.4,27.8
435,Brandon Sampson\sampsbr01,SG,21,CHI,14,2,214,6.3,13.6,0.467,2.5,6.6,0.379,3.9,7,0.548,0.9,1.4,0.667,0.7,2.9,3.6,2.3,1.8,0.7,2.7,4.3,16.1
436,JaKarr Sampson\sampsja02,SF,25,CHI,4,0,127,11.1,20.6,0.537,1.9,5.3,0.357,9.2,15.3,0.6,6.5,8,0.81,1.9,10.3,12.2,1.5,1.5,1.1,1.5,3.1,30.5
437,Dario Šarić\saricda01,PF,24,TOT,81,41,2023,7.2,16.4,0.437,2.8,7.6,0.365,4.4,8.8,0.499,3.1,3.5,0.88,3,7.8,10.8,3,1.1,0.2,2.3,4.3,20.3
437,Dario Šarić\saricda01,PF,24,PHI,13,13,396,5.7,15.7,0.364,2.5,8.3,0.3,3.2,7.4,0.435,3.2,3.6,0.9,2.5,7.8,10.3,3.1,0.5,0.4,3,4.7,17.2
437,Dario Šarić\saricda01,PF,24,MIN,68,28,1627,7.5,16.6,0.454,2.9,7.5,0.383,4.7,9.2,0.511,3.1,3.5,0.875,3.1,7.8,10.9,3,1.2,0.2,2.1,4.2,21
438,Tomáš Satoranský\satorto01,PG,27,WAS,80,54,2164,5.6,11.6,0.485,1.4,3.5,0.395,4.2,8.1,0.524,2.9,3.5,0.819,1.8,4.3,6.1,8.7,1.8,0.3,2.6,3.8,15.5
439,Dennis Schröder\schrode01,PG,25,OKC,79,14,2314,9.2,22.3,0.414,2.5,7.3,0.341,6.7,14.9,0.45,3.8,4.6,0.819,0.8,5,5.7,6.5,1.3,0.2,3.5,3.8,24.7
440,Mike Scott\scottmi01,PF,30,TOT,79,3,1395,5.7,14.2,0.4,3.4,8.5,0.401,2.3,5.7,0.399,0.7,1.1,0.667,1.5,7.9,9.3,2.2,0.9,0.4,1.5,5.3,15.5
440,Mike Scott\scottmi01,PF,30,LAC,52,0,748,5.8,14.5,0.4,3.3,8.4,0.391,2.5,6.1,0.412,0.8,1.1,0.667,1.5,9.5,11,2.8,1.1,0.5,1.7,5.6,15.6
440,Mike Scott\scottmi01,PF,30,PHI,27,3,647,5.5,13.9,0.4,3.6,8.7,0.412,2,5.2,0.38,0.7,1.1,0.667,1.4,6.1,7.4,1.6,0.7,0.4,1.2,5,15.4
441,Thabo Sefolosha\sefolth01,SF,34,UTA,50,2,609,5.6,11.7,0.477,2.7,6.1,0.436,2.9,5.6,0.521,1.1,1.7,0.636,0.6,9,9.7,2.1,3.4,0.4,2,3.2,14.9
442,Wayne Selden\seldewa01,SG,24,TOT,75,13,1439,6.7,16.4,0.406,1.9,5.9,0.316,4.8,10.5,0.456,2.3,3.1,0.728,1.3,4.9,6.1,3.7,1.1,0.4,2.7,4.4,17.5
442,Wayne Selden\seldewa01,SG,24,MEM,32,0,455,7.1,17.6,0.404,2.2,6.9,0.317,4.9,10.7,0.459,2.4,3.2,0.759,1.7,3.1,4.8,3.9,1.1,0.7,2.5,5.2,18.8
442,Wayne Selden\seldewa01,SG,24,CHI,43,13,984,6.5,15.9,0.407,1.7,5.5,0.315,4.7,10.4,0.455,2.2,3.1,0.714,1,5.7,6.7,3.6,1.1,0.3,2.8,4.1,16.9
443,Collin Sexton\sextoco01,PG,20,CLE,82,72,2605,9.9,23,0.43,2.3,5.6,0.402,7.6,17.4,0.44,4.1,4.9,0.839,1.1,3.4,4.5,4.6,0.8,0.1,3.5,3.5,26.1
444,Landry Shamet\shamela01,SG,21,TOT,79,27,1802,6.3,14.6,0.431,4.4,10.4,0.422,1.9,4.2,0.453,2,2.4,0.806,0.6,3,3.5,3.1,1,0.3,1.2,4.1,18.9
444,Landry Shamet\shamela01,SG,21,PHI,54,4,1108,6.5,14.8,0.441,4.2,10.4,0.404,2.3,4.3,0.529,1.9,2.3,0.815,0.6,2.7,3.3,2.5,1,0.3,1.1,4.5,19.1
444,Landry Shamet\shamela01,SG,21,LAC,25,23,694,5.9,14.3,0.414,4.6,10.3,0.45,1.3,4,0.322,2.1,2.7,0.795,0.5,3.3,3.8,3.9,0.9,0.1,1.3,3.3,18.6
445,Iman Shumpert\shumpim01,SG,28,TOT,62,41,1481,5.3,14.2,0.374,3,8.7,0.348,2.3,5.5,0.416,1.1,1.4,0.8,0.9,5,5.8,3.6,1.9,0.8,1.6,4,14.8
445,Iman Shumpert\shumpim01,SG,28,SAC,42,40,1099,5.6,14.7,0.382,3.1,8.6,0.366,2.5,6.2,0.404,1.4,1.7,0.829,0.8,4.7,5.5,3.9,2,0.8,1.6,3.9,15.8
445,Iman Shumpert\shumpim01,SG,28,HOU,20,1,382,4.4,12.6,0.347,2.7,9.1,0.296,1.7,3.5,0.481,0.3,0.5,0.5,1,5.9,6.9,2.7,1.5,0.5,1.5,4.5,11.7
446,Pascal Siakam\siakapa01,PF,24,TOR,80,79,2548,9.8,17.8,0.549,1.5,4,0.369,8.3,13.7,0.602,4.5,5.7,0.785,2.3,8,10.3,4.7,1.4,1,2.9,4.5,25.5
447,Jordan Sibert\siberjo01,SG,26,ATL,1,0,4,11.6,11.6,1,11.6,11.6,1,0,0,,0,0,,0,0,0,0,0,0,0,0,34.7
448,Ben Simmons\simmobe01,PG,22,PHI,79,79,2700,9.4,16.8,0.563,0,0.1,0,9.4,16.7,0.566,4.5,7.5,0.6,3,9.2,12.2,10.7,2,1.1,4.8,3.7,23.4
449,Jonathon Simmons\simmojo02,SG-SF,29,TOT,56,9,1064,6.1,16,0.38,1.3,4.7,0.269,4.8,11.2,0.427,3.3,4.4,0.742,1.2,4.5,5.8,5.8,1.3,0.7,3.1,4.1,16.7
449,Jonathon Simmons\simmojo02,SG,29,ORL,41,9,845,6,16.6,0.364,1.1,4.8,0.229,4.9,11.8,0.419,3.2,4.2,0.778,1.3,4.5,5.8,5.5,1,0.8,3.2,3.9,16.4
449,Jonathon Simmons\simmojo02,SF,29,PHI,15,0,219,6.3,13.8,0.453,1.9,4.5,0.429,4.3,9.3,0.465,3.5,5.4,0.64,0.9,4.7,5.6,7.1,2.4,0.2,2.6,4.5,17.9
450,Kobi Simmons\simmoko01,PG,21,CLE,1,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
451,Anfernee Simons\simonan01,SG,19,POR,20,1,141,9.6,21.6,0.444,3.4,10,0.345,6.2,11.7,0.529,3.1,5.5,0.563,1,3.4,4.5,4.5,0.3,0,3.8,3.1,25.8
452,Marcus Smart\smartma01,SG,24,BOS,80,60,2200,5.2,12.4,0.422,2.8,7.6,0.364,2.5,4.8,0.511,2.3,2.8,0.806,1.2,3.9,5.1,7,3.1,0.6,2.7,4.4,15.5
453,Dennis Smith Jr.\smithde03,PG,21,TOT,53,50,1508,8.9,20.9,0.428,2.1,6.7,0.322,6.8,14.2,0.477,3.2,5,0.635,1,3.9,5,8.1,2.1,0.6,4.9,4.1,23.2
453,Dennis Smith Jr.\smithde03,PG,21,DAL,32,32,908,8.4,19.1,0.44,2.3,6.7,0.344,6.1,12.4,0.491,3,4.4,0.695,1,4.2,5.2,7.4,2.1,0.6,5.3,4.4,22.1
453,Dennis Smith Jr.\smithde03,PG,21,NYK,21,18,600,9.7,23.5,0.413,1.9,6.7,0.289,7.8,16.9,0.462,3.4,5.9,0.568,1.1,3.5,4.7,9.2,2.2,0.7,4.3,3.8,24.7
454,Ish Smith\smithis01,PG,30,DET,56,0,1251,8.1,19.3,0.419,1.7,5.3,0.326,6.3,14,0.455,1.9,2.4,0.758,0.9,4.8,5.7,8,1.1,0.4,2.4,4.3,19.7
455,J.R. Smith\smithjr01,SG,33,CLE,11,4,222,6,17.7,0.342,2.7,8.7,0.308,3.4,8.9,0.375,1.8,2.2,0.8,0,4,4,4.7,2.5,0.7,2.5,4.3,16.6
456,Jason Smith\smithja02,PF-C,32,TOT,20,1,190,5.2,14.6,0.356,2.2,6.4,0.346,3,8.2,0.364,3.5,4,0.875,4,8.9,12.9,3.5,0.7,1.7,3.2,7.4,16.1
456,Jason Smith\smithja02,C,32,WAS,12,1,130,5.5,13.5,0.405,1.5,3.6,0.4,4,9.8,0.407,3.6,4.4,0.833,4,9.5,13.5,4.4,0.4,1.8,2.5,7.6,16
456,Jason Smith\smithja02,PF,32,MIL,6,0,40,4.6,15.1,0.308,3.5,10.5,0.333,1.2,4.6,0.25,2.3,2.3,1,3.5,9.3,12.8,1.2,2.3,2.3,5.8,7,15.1
456,Jason Smith\smithja02,C,32,NOP,2,0,20,4.6,20.9,0.222,4.6,16.3,0.286,0,4.6,0,4.6,4.6,1,4.6,4.6,9.3,2.3,0,0,2.3,7,18.6
457,Zhaire Smith\smithzh01,SG,19,PHI,6,2,111,6,14.5,0.412,2.6,6.8,0.375,3.4,7.7,0.444,2.6,3.4,0.75,1.3,4.3,5.5,4.3,0.9,0.9,2.6,3.4,17
458,Tony Snell\snellto01,SF,27,MIL,74,12,1304,5.8,12.9,0.452,2.9,7.3,0.397,2.9,5.6,0.522,1.3,1.5,0.881,1,4.6,5.6,2.4,0.9,0.6,0.8,3.2,15.8
459,Ray Spalding\spaldra01,PF,21,TOT,14,3,148,8.1,15.2,0.532,0,1,0,8.1,14.2,0.568,1.3,3.9,0.333,4.8,10.6,15.5,1.6,2.9,2.6,2.9,7.4,17.4
459,Ray Spalding\spaldra01,PF,21,DAL,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
459,Ray Spalding\spaldra01,PF,21,PHO,13,3,147,8.1,15.3,0.532,0,1,0,8.1,14.3,0.568,1.3,3.9,0.333,4.9,10.7,15.6,1.6,2.9,2.6,2.9,7.5,17.5
460,Omari Spellman\spellom01,PF,21,ATL,46,11,805,5.6,14,0.402,2.5,7.3,0.344,3.1,6.7,0.466,1.8,2.6,0.711,4.1,7,11.1,2.7,1.5,1.4,1.8,3.8,15.6
461,Nik Stauskas\stausni01,SG,25,TOT,68,0,1015,6.5,16.3,0.402,3.4,9,0.372,3.2,7.2,0.44,2.7,3.1,0.891,0.9,5.2,6.1,3.9,1,0.3,2.5,2.4,19.2
461,Nik Stauskas\stausni01,SG,25,POR,44,0,673,6.9,16.5,0.419,3.1,9,0.344,3.8,7.5,0.51,2.3,2.6,0.889,0.7,5,5.8,4.5,1,0.3,2.9,2.2,19.2
461,Nik Stauskas\stausni01,SG,25,CLE,24,0,342,5.8,15.8,0.367,3.9,9.1,0.429,1.9,6.7,0.283,3.6,4.1,0.893,1.2,5.7,6.8,2.8,1,0.4,1.6,2.8,19.2
462,D.J. Stephens\stephdj01,SG,28,MEM,1,0,7,7.1,14.2,0.5,0,0,,7.1,14.2,0.5,0,0,,0,0,0,0,7.1,0,7.1,0,14.2
463,Lance Stephenson\stephla01,SG,28,LAL,68,3,1123,7.6,17.9,0.426,3,8.2,0.371,4.6,9.7,0.472,2.1,3,0.685,1.3,7.6,8.9,5.8,1.7,0.3,3.6,4.6,20.3
464,Edmond Sumner\sumneed01,PG,23,IND,23,2,210,5.1,14.9,0.344,1.6,6.3,0.259,3.5,8.6,0.405,3.5,5.6,0.625,2.1,3.5,5.6,2.3,2.8,1.2,2.3,6.1,15.4
465,Caleb Swanigan\swanica01,PF,21,TOT,21,0,178,4.9,14.3,0.34,0.3,1.9,0.143,4.6,12.4,0.37,1.6,2.4,0.667,4.6,12.7,17.3,3,1.6,0.3,4.9,7.6,11.6
465,Caleb Swanigan\swanica01,PF,21,POR,18,0,145,4.7,14.7,0.318,0.3,1.7,0.2,4.3,13,0.333,2,2.3,0.857,4.3,13,17.4,2.3,1.3,0,5.3,7.3,11.7
